experiment,exp2_top_models,,,,,,,,,,,
type,2,,,,,,,,,,,
k_value,5,,,,,,,,,,,
,,,,,,,,,,,,
,bert,,,btm,,,ctm,,,rnd,,
,grok4,haiku3.5,sonnet4,gemini2.5pro,grok4,sonnet4,gemini2.5pro,grok4,sonnet4,gpt3.5turbo,gpt4o,grok4
700,0.152830188679245,0.1396226415094338,0.1663551401869157,0.1768224299065418,0.1943396226415091,0.1794392523364482,0.1730841121495324,0.1984905660377355,0.1831775700934576,0.0981132075471697,0.1075471698113205,0.2056603773584902
1300,0.1448979591836731,0.1397959183673466,0.1581632653061221,0.1731282051282047,0.1761224489795914,0.1734693877551017,0.167384615384615,0.1783673469387751,0.1755102040816324,0.0510204081632652,0.147959183673469,0.1224489795918364
2000,0.1516556291390732,0.1450331125827817,0.1820000000000005,0.1860465116279075,0.1758940397350999,0.1981333333333339,0.1871096345514955,0.1842384105960271,0.2017333333333339,0.0411522633744855,0.0784053156146177,0.187417218543047
